"시군구명","어린이집코드","어린이집명","어린이집유형","운영현황","우편번호","상세주소","전화번호","팩스번호","홈페이지주소","보육실수","보육실 면적","놀이터수","CCTV총설치수","보육교직원수","정원","현원","시설 위도(좌표값)","시설 경도(좌표값)","통학차량운영여부","인가일자","휴지시작일자","휴지종료일자","폐지일자","데이터기준일자","제공서비스","반수-만0세","반수-만1세","반수-만2세","반수-만3세","반수-만4세","반수-만5세","반수-영아혼합(만0~2세)","반수-유아혼합(만3~5세)","반수-특수장애","반수-총계","아동수-만0세","아동수-만1세","아동수-만2세","아동수-만3세","아동수-만4세","아동수-만5세","아동수-영아혼합(만0~2세)","아동수-유아혼합(만3~5세)","아동수-특수장애","아동수-총계","근속년수-1년미만","근속년수-1년이상~2년미만","근속년수-2년이상~4년미만","근속년수-4년이상~6년미만","근속년수-6년이상","교직원현황-원장","교직원현황-보육교사","교직원현황-특수교사","교직원현황-치료교사","교직원현황-영양사","교직원현황-간호사","교직원현황-간호조무사","교직원현황-조리원","교직원현황-사무직원","교직원현황-총계","데이터수집일"
"구로구","11530000161","붕붕어린이집","민간","정상","08245","서울특별시 구로구 고척로33길 47 금강주택101호 (고척동)","02-2689-9932","02-2619-9965","","5","130","0","2","7","30","14","37.50459392","126.8480912","미운영","2006-07-03","","","","2021-11-17","일반","0","3","0","0","0","0","3","0","0","6","0","5","0","0","0","0","9","0","0","14","0","0","0","0","0","1","5","0","0","0","0","0","0","0","7","2021-11-17 22:03:55.0"
"구로구","11530000026","늘푸른솔어린이집","가정","폐지","08229","서울특별시 구로구 고척로52가길 81 라이프주택 101호 (고척동)","02-2066-2792","","","1","60","0","4","0","16","0","37.50275839","126.8519659","미운영","2006-03-22","","","2018-08-27","2021-11-17","야간연장","1","2","0","0","0","0","6","0","0","9","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","2021-11-17 22:03:54.0"
"구로구","11530000140","유앤아이사랑어린이집","가정","정상","08239","서울특별시 구로구 중앙로15길 151 103동 101호(고척동 한일유앤아이아파트)","02-2060-9364","02-2060-9364","","3","65","0","4","6","20","17","37.50793177","126.8512804","미운영","2006-03-10","","","","2021-11-17","일반","0","1","1","1","0","0","6","0","0","9","0","0","6","0","0","0","11","0","0","17","0","0","0","0","0","1","4","0","0","0","0","0","0","0","6","2021-11-17 22:03:55.0"
"구로구","11530000217","우림어린이집","민간","정상","08340","서울특별시 구로구 서해안로 2368 우림필유상가동 (오류동)","02-2687-6187","02-2618-6186","","3","164","0","6","4","39","14","37.49394781","126.8468525","미운영","2006-02-25","","","","2021-11-17","야간연장","1","1","2","1","0","0","1","1","0","7","0","0","14","0","0","0","0","0","0","14","0","0","0","0","0","1","3","0","0","0","0","0","0","0","4","2021-11-17 22:03:55.0"
"구로구","11530000242","리틀아이어린이집","가정","폐지","08312","서울특별시 구로구 구로중앙로7길 28 2동 106호(구로동 극동아파트)","02-859-6001","02-867-4649","","4","67","0","5","0","19","0","37.49061395","126.8889738","미운영","2006-02-24","","","2020-07-28","2021-11-17","야간연장","0","0","2","0","0","0","5","0","0","7","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","2021-11-17 22:03:55.0"
"구로구","11530000260","한신타운어린이집","가정","정상","08269","서울특별시 구로구 고척로 52 102동 104호(오류동 한신아파트)","02-6347-7979","02-6347-7979","팩스 : 02-6347-7979","1","50","0","4","7","19","18","37.49833575","126.8409495","미운영","2006-02-13","","","","2021-11-17","일반","1","0","1","0","0","0","2","0","0","4","3","0","7","0","0","0","8","0","0","18","0","0","0","0","0","1","5","0","0","0","0","0","0","0","7","2021-11-17 22:03:55.0"
"구로구","11530000025","세라핌어린이집","민간","정상","08267","서울특별시 구로구 고척로18길 92 오류동감리교회 세라핌어린이집 (오류동)","02-2612-6501","02-2612-6522","","6","242","2","10","12","74","71","37.4977179309388","126.84502816205794","운영","2006-02-08","","","","2021-11-17","일반","0","0","2","2","1","1","0","0","0","6","0","0","14","23","15","19","0","0","0","71","0","0","0","0","0","1","8","0","0","0","0","0","1","1","12","2021-11-17 22:03:55.0"
"구로구","11530000136","현경어린이집","민간","정상","08249","서울특별시 구로구 부일로11길 105 (궁동)","02-2617-4345","","","6","300","1","7","12","66","46","37.49756341","126.8296028","미운영","2006-02-06","","","","2021-11-17","야간연장","2","1","2","1","0","0","1","1","0","8","6","5","7","12","0","0","4","12","0","46","0","0","0","0","0","1","9","0","0","0","0","0","1","0","12","2021-11-17 22:03:56.0"
"구로구","11530000184","하늘샘어린이집","민간","폐지","08332","서울특별시 구로구 개봉로18길 17 (개봉동)","02-2615-8825","02-6405-8825","","7","222","1","8","0","52","0","37.49140991","126.8569919","미운영","2006-02-01","","","2019-02-28","2021-11-17","일반","0","2","4","1","0","0","0","0","0","7","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","2021-11-17 22:03:55.0"
"구로구","11530000010","아이꿈터어린이집","가정","정상","08218","서울특별시 구로구 중앙로12길 12 102동 103호(고척동 센츄리아파트)","02-6406-1770","02-6406-1770","","3","109","0","4","5","19","9","37.5044855","126.8621919","미운영","2006-01-26","","","","2021-11-17","야간연장","2","1","1","0","0","0","3","0","0","7","2","0","0","0","0","0","7","0","0","9","0","0","0","0","0","1","3","0","0","0","0","0","0","0","5","2021-11-17 22:03:55.0"
"구로구","11530000063","편한어린이집","가정","폐지","152872","서울 구로구 구로4동 739-48","02-851-8180","","","0","0","0","0","1","6","0","","","","2006-01-20","","","2008-03-24","2021-11-17","일반","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","2021-11-17 22:03:55.0"
"구로구","11530000055","꼬마숲예지어린이집","가정","폐지","08306","서울특별시 구로구 가마산로20다길 41 가동 101호(구로동 골드마인아파트)","02-858-3676","02-862-3676","","3","56","0","4","0","16","0","37.49279215","126.8885356","미운영","2005-12-06","","","2021-03-31","2021-11-17","일반","0","1","1","0","0","0","5","0","0","7","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","2021-11-17 22:03:54.0"
"구로구","11530000276","예꿈어린이집","가정","폐지","08329","서울특별시 구로구 개봉로20길 6 102동 102호(개봉동 현대아파트)","02-2066-2004","","","3","78","0","5","0","20","0","37.49200508","126.8585331","미운영","2005-12-03","","","2020-12-15","2021-11-17","일반","2","2","1","0","0","0","4","0","0","9","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","2021-11-17 22:03:55.0"
"구로구","11530000054","자연어린이집","민간","폐지","08246","서울특별시 구로구 고척로33길 20 (고척동)","02-2689-3060","02-2689-3060","","4","190","0","4","0","29","0","37.50353991","126.8488516","운영","2005-11-30","","","2020-02-29","2021-11-17","야간연장","0","1","0","0","0","0","1","1","0","3","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","2021-11-17 22:03:55.0"
"구로구","11530000099","큰사랑한신어린이집","가정","폐지","08323","서울특별시 구로구 구일로8길 63 1동 111호(구로동 한신1차아파트)","02-858-3605","02-858-3605","","4","516","0","4","0","13","0","37.49303544","126.8756823","미운영","2005-11-25","","","2020-02-05","2021-11-17","일반","1","1","1","0","0","0","6","0","0","9","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","2021-11-17 22:03:55.0"
"구로구","11530000015","별나라어린이집","가정","정상","08205","서울특별시 구로구 신도림로11가길 36 5동 101호(신도림동 미성아파트)","02-2068-9993","02-2068-9993","","3","55","0","5","7","19","19","37.50827362315886","126.87610798295601","미운영","2005-11-15","","","","2021-11-17","야간연장","1","2","1","0","0","0","3","0","0","7","3","5","5","0","0","0","6","0","0","19","0","0","0","0","0","1","5","0","0","0","0","0","0","0","7","2021-11-17 22:03:55.0"
"구로구","11530000178","아기수잔나어린이집","가정","폐지","08239","서울특별시 구로구 고척로51길 58 고척동","02-2615-1225","","","2","34","0","4","0","12","0","37.506971885392176","126.85346750318834","미운영","2005-11-01","","","2017-02-28","2021-11-17","일반","0","1","0","1","0","0","2","0","0","4","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","2021-11-17 22:03:55.0"
"구로구","11530000092","꿈이있는 방과후교실어린이집","국공립","폐지","08281","서울특별시 구로구 벚꽃로 484 화원종합사회복지관내 (구로동)","02-6925-5290","02-837-0787","www.hwawon.org","2","149","1","2","0","40","0","37.4973289","126.8801416","미운영","2005-10-25","","","2019-12-31","2021-11-17","방과후 전담","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","2021-11-17 22:03:54.0"
"구로구","11530000059","장미어린이집","민간","정상","08226","서울특별시 구로구 경인로 343 삼환로즈빌아파트 단지 내 1층 장미 어린이집 (고척동)","02-2060-0406","02-2060-0406","http://cafe.naver.com/babyrose","4","117","1","5","7","28","22","37.49784956","126.8579172","미운영","2005-09-22","","","","2021-11-17","일반","1","1","1","0","0","0","1","1","0","5","3","5","6","0","0","0","3","5","0","22","0","0","0","0","0","1","5","0","0","0","0","0","0","0","7","2021-11-17 22:03:55.0"
"구로구","11530000198","선애어린이집","가정","폐지","08311","서울특별시 구로구 구로동로12길 70 (구로동)","02-864-8212","02-863-8212","gydls6355@naver.com","4","37","0","4","0","13","0","37.48975064","126.888004","미운영","2005-09-20","","","2020-03-26","2021-11-17","일반","1","1","1","0","0","0","3","0","0","6","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","2021-11-17 22:03:55.0"
"구로구","11530000012","꿈이있는어린이집","국공립","정상","08281","서울특별시 구로구 벚꽃로 484 화원사회종합복지관내 (구로동)","02-863-0106","02-863-0170","http://kids.guro.kr","5","335","1","8","12","74","69","37.4973289","126.8801416","미운영","2005-09-01","","","","2021-11-17","야간연장","0","1","2","1","0","0","0","2","0","6","0","5","14","15","0","0","0","35","0","69","0","0","0","0","0","1","9","0","0","0","0","0","1","0","12","2021-11-17 22:03:54.0"
"구로구","11530000230","행복나무어린이집","민간","폐지","08291","서울특별시 구로구 새말로9길 40 (1층 구로동)","02-865-0509","","","7","430","1","11","0","84","0","37.50430213","126.8864423","운영","2005-05-16","","","2018-02-28","2021-11-17","야간연장","0","3","4","2","1","0","2","1","0","13","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","2021-11-17 22:03:55.0"
"구로구","11530000101","한울어린이집","가정","폐지","08314","서울특별시 구로구 구로동로8길 70-11","02-6053-1243","02-6053-1243","","2","43","0","0","0","10","0","37.48871582","126.8879582","미운영","2005-05-14","","","2015-05-14","2021-11-17","일반","0","0","0","0","0","0","2","0","0","2","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","2021-11-17 22:03:55.0"
"구로구","11530000199","큰지혜어린이집","가정","폐지","152894","서울 구로구 오류1동 81-129","019-311-1557","02-2684-2365","","0","0","0","0","0","15","0","","","","2005-04-28","","","","2021-11-17","일반","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","2021-11-17 22:03:55.0"
"구로구","11530000079","코레일오류동어린이집","직장","정상","08272","서울특별시 구로구 경인로20가길 24 오류동 행복주택 내 직장어린이집","02-2612-2762","02-2615-2762","https://www.puruni.com/korail","7","715","2","38","22","128","60","37.49544261","126.8448222","미운영","2005-04-07","","","","2021-11-17","야간연장","0","4","4","2","1","2","0","0","0","13","0","12","15","13","6","14","0","0","0","60","1","0","0","0","0","1","17","0","0","1","0","0","2","0","22","2021-11-17 22:03:55.0"
"구로구","11530000221","궁더쿵어린이집","협동","정상","08249","서울특별시 구로구 오리로20길 32 (궁동 평화교회1층)","02-2625-9769","","http://cafe.naver.com/gdkung","3","80","1","0","7","20","18","37.49743478","126.8312627","미운영","2005-04-01","","","","2021-11-17","일반","0","0","1","0","0","1","1","1","0","4","0","0","3","0","0","4","0","11","0","18","0","0","0","0","0","1","5","0","0","0","0","0","0","0","7","2021-11-17 22:03:54.0"
"구로구","11530000227","멘토어린이집","가정","정상","08360","서울특별시 구로구 연동로13길 25 111동 104호(항동 서울수목원 현대홈타운 스위트)","02-6404-8822","02-6404-8822","","1","48","0","4","7","18","17","37.48427731","126.820059","운영","2005-03-29","","","","2021-11-17","일반","1","1","1","0","0","0","1","0","0","4","3","5","6","0","0","0","3","0","0","17","0","0","0","0","0","1","5","0","0","0","0","0","0","0","7","2021-11-17 22:03:55.0"
"구로구","11530000238","새동산어린이집","가정","정상","08324","서울특별시 구로구 구일로4길 65 113동 104호(구로동 구로주공아파트)","02-838-8333","02-838-8333","naver cafe","3","65","0","5","1","20","0","37.49299645","126.8752781","미운영","2005-02-28","","","","2021-11-17","일반","1","3","3","0","0","0","4","0","0","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","2021-11-17 22:03:55.0"
"구로구","11530000218","성민어린이집","민간","정상","08250","서울특별시 구로구 고척로21나길 48-41","02-2689-1040","02-2618-1345","soondann@hanmail.net","5","292","2","8","9","66","34","37.50391716","126.8420926","운영","2005-02-01","","","","2021-11-17","일반","1","0","1","0","0","0","3","2","0","7","3","0","7","0","0","0","8","16","0","34","0","0","0","0","0","1","7","0","0","0","0","0","0","0","9","2021-11-17 22:03:55.0"
"구로구","11530000167","선한어린이집","민간","폐지","08339","서울특별시 구로구 서해안로34가길 33 (1층~3층)","02-2681-0090","02-2681-0107","","3","271","0","0","0","63","0","37.494042339804444","126.84907810333817","운영","2005-01-30","","","2015-04-02","2021-11-17","야간연장","0","2","4","3","0","0","2","2","0","13","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","2021-11-17 22:03:55.0"
"구로구","11530000266","종이나라어린이집","가정","폐지","152774","서울 구로구 신도림동 e편한세상대림2차아파트 301-104호","02-2069-2128","02-2069-2128","","0","0","0","0","0","20","0","","","","2005-01-28","","","","2021-11-17","일반","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","2021-11-17 22:03:55.0"
"구로구","11530000223","행복한어린이집","가정","정상","08226","서울특별시 구로구 경인로 343 105동 104호(고척동 삼환로즈빌)","02-2066-9998","02-2066-9998","","3","52","0","5","8","20","19","37.49784956","126.8579172","미운영","2005-01-26","","","","2021-11-17","일반","15","19","9","0","0","0","5","0","0","48","5","9","5","0","0","0","0","0","0","19","0","0","0","0","0","1","6","0","0","0","0","0","0","0","8","2021-11-17 22:03:56.0"
"구로구","11530000004","해길어린이집","민간","폐지","152140","서울 구로구 항동 1-3","011-9876-2156","02-2687-1960","kids.guro.go.kr/~a07240","0","0","0","0","0","49","0","","","","2005-01-26","","","","2021-11-17","일반","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","2021-11-17 22:03:55.0"
"구로구","11530000164","에덴동산어린이집","가정","폐지","08243","서울특별시 구로구 고척로27길 76 화신아파트101호","02-2689-9934","02-2682-9935","http;//daum.net/26899934","3","48","0","4","0","15","0","37.50535324","126.846219","미운영","2005-01-26","","","2019-07-31","2021-11-17","일반","1","2","1","0","0","0","4","0","0","8","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","2021-11-17 22:03:55.0"
"구로구","11530000228","영재어린이집","가정","폐지","08313","서울특별시 구로구 도림로 59 107동 106호(구로동 구로두산아파트)","02-859-8208","","","1","47","0","0","0","17","0","37.48928285","126.8892333","미운영","2005-01-25","","","2015-03-25","2021-11-17","일반","0","1","1","0","0","0","1","0","0","3","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","2021-11-17 22:03:55.0"
"구로구","11530000197","초록별어린이집","가정","폐지","152051","서울 구로구 구로1동 685-124  중앙하이츠 5동 105호","02-839-1239","","","0","61","0","0","0","14","0","","","","2005-01-25","","","2009-09-24","2021-11-17","일반","0","0","0","0","0","0","2","0","0","2","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","2021-11-17 22:03:55.0"
"구로구","11530000278","엔젤키즈어린이집","가정","정상","08275","서울특별시 구로구 경인로 382 122동 101호(개봉동 한마을아파트)","02-6095-0079","02-6091-7796","www.littleforest.co.kr/home/Gaebong","4","88","0","5","4","20","5","37.49532173","126.8625425","미운영","2005-01-24","","","","2021-11-17","일반","1","2","1","0","0","0","3","0","0","7","0","0","0","0","0","0","5","0","0","5","0","0","0","0","0","1","2","0","0","0","0","0","0","0","4","2021-11-17 22:03:55.0"
"구로구","11530000283","꿈을키우는어린이집","민간","폐지","152815","서울 구로구 개봉3동 367-34","02-2681-5551","","","4","94","0","0","0","38","0","","","","2005-01-21","","","2011-06-03","2021-11-17","일반","0","0","0","0","0","0","1","1","0","2","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","2021-11-17 22:03:54.0"
"구로구","11530000158","동광어린이집","민간","폐지","08299","서울특별시 구로구 구로중앙로28길 62 (구로동)","02-838-2500","02-830-0094","http://dkchurch. or. kr","5","471","1","6","0","99","0","37.49994128","126.8890448","운영","2005-01-19","","","2018-02-28","2021-11-17","일반","0","0","1","1","0","0","1","1","0","4","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","2021-11-17 22:03:55.0"
"구로구","11530000032","목양어린이집","가정","폐지","08338","서울특별시 구로구 개봉로17마길 10 (개봉동)","02-2615-7605","0505-300-7613","http://mokyang1004.kr","1","43","0","2","0","16","0","37.491836","126.8532627","미운영","2005-01-14","","","2019-02-27","2021-11-17","일반","0","0","2","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","2021-11-17 22:03:55.0"
"구로구","11530000192","한사랑어린이집","가정","폐지","08354","서울특별시 구로구 개봉로3길 87 110동 103호(개봉동 한진타운아파트)","02-6741-2270","02-6741-2270","hdjang01 nate.com","3","62","0","4","0","20","0","37.4847129","126.8519232","미운영","2005-01-14","","","2017-02-28","2021-11-17","야간연장","0","2","1","0","0","0","2","0","0","5","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","2021-11-17 22:03:55.0"
"구로구","11530000013","이편한어린이집","민간","정상","08211","서울특별시 구로구 신도림로 16 대림아파트 관리동1층 (신도림동)","02-6741-5629","02-6741-5629","jun72928@hanmail.net","4","304","1","7","9","69","65","37.50580136","126.8807117","미운영","2005-01-12","","","","2021-11-17","일반","0","0","2","1","0","0","0","2","0","5","0","0","14","15","0","0","0","36","0","65","0","0","0","0","0","1","7","0","0","0","0","0","1","0","9","2021-11-17 22:03:55.0"
"구로구","11530000222","빛나어린이집","가정","정상","08303","서울특별시 구로구 구로중앙로18길 56 1동 104호(구로동 성삼하이츠아파트)","02-868-3670","02-868-3679","http://cafe.daum.net/8683670","3","68","0","4","3","20","6","37.49559299","126.8927043","미운영","2005-01-06","","","","2021-11-17","야간연장","0","1","1","1","0","0","2","0","0","5","0","2","4","0","0","0","0","0","0","6","0","0","0","0","0","1","1","0","0","0","0","0","0","0","3","2021-11-17 22:03:55.0"
"구로구","11530000211","예랑그림마을어린이집","민간","폐지","152774","서울 구로구 신도림동 e편한세상대림1차아파트 상가 301호","02-2679-4481","","","0","0","0","0","0","32","0","","","","2005-01-06","","","2009-05-11","2021-11-17","일반","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","2021-11-17 22:03:55.0"
"구로구","11530000145","해나무장애인방과후교실어린이집","법인?단체등","폐지","08388","서울특별시 구로구 남부순환로105라길 25-10 (가리봉동)","02-830-6500","02-830-1544","","1","109","2","0","0","20","0","37.48104571","126.8904983","미운영","2005-01-03","","","2014-02-28","2021-11-17","방과후 전담","0","0","0","0","0","0","0","0","3","3","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","2021-11-17 22:03:55.0"
"구로구","11530000066","대림어린이집","가정","정상","08211","서울특별시 구로구 신도림로 16 501동 102호(신도림동 대림1차아파트)","02-2635-7147","","http://cafe.naver.com/sindorimcare","4","72","0","5","7","20","20","37.50580136","126.8807117","미운영","2005-01-03","","","","2021-11-17","일반","3","3","2","0","0","0","9","0","0","17","0","0","7","0","0","0","13","0","0","20","0","0","0","0","0","1","5","0","0","0","0","0","0","0","7","2021-11-17 22:03:55.0"
"구로구","11530000254","꿀벌나무놀이방","가정","폐지","152837","서울 구로구 고척1동 325경남아파트1동105호","02-9151-5423","","","1","38","0","0","0","14","0","","","","2004-12-31","","","2011-06-02","2021-11-17","일반","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","2021-11-17 22:03:54.0"
"구로구","11530000294","뿡뿡이어린이집","가정","폐지","152875","서울 구로구 구로3동 794-16 101호","02-837-1521","","","0","0","0","0","1","7","0","","","","2004-12-31","","","","2021-11-17","일반","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","2021-11-17 22:03:55.0"
"구로구","11530000231","스마일어린이집","가정","폐지","08281","서울특별시 구로구 구로동로43길 10 101동 104호(구로동 우리유앤미아파트)","02-854-3808","02-854-3808","smail3808@naver.com","3","45","0","5","0","19","0","37.49649138","126.8818063","미운영","2004-12-31","","","2021-11-05","2021-11-17","야간연장","0","0","0","0","0","0","2","0","0","2","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","2021-11-17 22:03:55.0"
"구로구","11530000061","영서어린이집","국공립","정상","08371","서울특별시 구로구 도림로20길 44 (구로동)","02-852-7790","02-852-7791","","4","192","1","5","7","47","40","37.48833244","126.8935736","미운영","2004-12-29","","","","2021-11-17","야간연장","0","1","1","1","0","0","0","1","0","4","0","5","5","11","0","0","0","19","0","40","0","0","0","0","0","1","5","0","0","0","0","0","1","0","7","2021-11-17 22:03:55.0"
"구로구","11530000191","우리꿈터어린이집","가정","정상","08369","서울특별시 구로구 도림로22길 8 105동 105호(구로동 이화우성아파트)","02-839-2848","02-839-2847","","1","43","0","5","5","13","11","37.48973431","126.8937508","미운영","2004-12-24","","","","2021-11-17","일반","1","1","1","0","0","0","4","0","0","7","0","0","0","0","0","0","11","0","0","11","0","0","0","0","0","1","3","0","0","0","0","0","0","0","5","2021-11-17 22:03:55.0"
"구로구","11530000261","재크어린이집","민간","정상","08371","서울특별시 구로구 디지털로31길 90 구로동 삼성래미안아파트 관리동 1층","02-838-8020","02-838-8020","http://cafe.daum.net/jaekeu1004","3","109","2","4","7","27","22","37.488751840363825","126.89203371585843","미운영","2004-12-15","","","","2021-11-17","야간연장","0","1","2","1","0","0","4","1","0","9","0","0","7","0","0","0","6","9","0","22","0","0","0","0","0","1","5","0","0","0","0","0","0","0","7","2021-11-17 22:03:55.0"
"구로구","11530000037","아이세상어린이집","가정","폐지","152763","서울 구로구 구로1동 구일우성아파트 206동102호","02-861-6563","02-861-5563","","0","0","0","0","2","17","0","","","","2004-12-07","","","","2021-11-17","일반","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","2","2021-11-17 22:03:55.0"
"구로구","11530000379","큰세상어린이집","가정","폐지","152767","서울 구로구 구로3동 삼성래미안아파트 104동101호","02-838-9778","","","1","42","0","0","0","16","0","","","","2004-11-29","","","2004-11-29","2021-11-17","일반","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","2021-11-17 22:03:55.0"
"구로구","11530000070","큰세상어린이집","가정","폐지","08371","서울특별시 구로구 디지털로31길 86 104동 101호(구로동 삼성래미안아파트)","02-838-9778","","","1","42","0","3","0","16","0","37.48771772","126.891821","미운영","2004-11-29","","","2021-09-02","2021-11-17","일반","0","0","0","0","0","0","4","0","0","4","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","2021-11-17 22:03:55.0"
"구로구","11530000007","푸른하늘어린이집","민간","폐지","08246","서울특별시 구로구 고척로 151 (고척동)","02-2614-0015","02-2614-0015","http://kidsseoul.com","5","148","0","4","0","27","0","37.50324034","126.8505662","미운영","2004-11-05","","","2019-07-31","2021-11-17","야간연장","1","1","1","0","0","0","2","1","0","6","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","2021-11-17 22:03:55.0"
"구로구","11530000087","해님달님어린이집","가정","정상","08223","서울특별시 구로구 중앙로6길 5-15 101동 104호(고척동 청구아파트)","02-6737-4242","","","3","52","0","4","7","19","19","37.50149167","126.8638151","미운영","2004-10-25","","","","2021-11-17","일반","2","2","1","0","0","0","0","0","0","5","6","6","7","0","0","0","0","0","0","19","0","0","0","0","0","1","5","0","0","0","0","0","0","0","7","2021-11-17 22:03:55.0"
"구로구","11530000364","해님달님어린이집","국공립","폐지","152837","서울 구로구 고척1동 326 청구아파트 101동 104호","02-6737-4242","","","1","100","0","0","0","19","0","","","","2004-10-20","","","2010-05-14","2021-11-17","일반","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","2021-11-17 22:03:55.0"
"구로구","11530000258","쑥쑥어린이집","가정","폐지","152762","서울 구로구 구로1동 중앙하이츠아파트 1-101","02-866-3024","","","0","0","0","0","0","20","0","","","","2004-10-18","","","","2021-11-17","일반","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","2021-11-17 22:03:55.0"
"구로구","11530000052","꿈나무어린이집","가정","폐지","08325","서울특별시 구로구 구일로4길 46 204동 105호(구로동 현대연예인아파트)","02-838-3934","02-865-3934","","3","54","0","5","0","19","0","37.49303544","126.8756823","미운영","2004-10-08","","","2019-03-31","2021-11-17","야간연장","2","2","2","0","0","0","4","0","0","10","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","2021-11-17 22:03:54.0"
"구로구","11530000033","은혜뜰어린이집","가정","정상","08255","서울특별시 구로구 부일로 985 수정아파트 102호 (궁동)","02-2688-7187","02-2688-7187","","1","33","0","5","6","14","14","37.49343372","126.8369679","미운영","2004-09-16","","","","2021-11-17","일반","0","1","1","0","0","0","1","0","0","3","0","5","6","0","0","0","3","0","0","14","0","0","0","0","0","1","4","0","0","0","0","0","0","0","6","2021-11-17 22:03:55.0"
"구로구","11530000232","피노키오어린이집","가정","정상","08324","서울특별시 구로구 구일로8길 31 101동 107호(구로동 우성아파트)","02-851-4839","02-851-4839","","4","84","0","4","7","19","19","37.4946982","126.8724096","미운영","2004-09-02","","","","2021-11-17","일반","2","2","1","0","0","0","1","0","0","6","5","9","0","0","0","0","5","0","0","19","0","0","0","0","0","1","5","0","0","0","0","0","0","0","7","2021-11-17 22:03:55.0"
"구로구","11530000108","나래어린이집","국공립","정상","08254","서울특별시 구로구 고척로1길 14-41","02-2615-7978","02-2615-7958","http://kids.guro.go.kr","5","210","1","8","9","79","49","37.49642219","126.8387728","미운영","2004-09-01","","","","2021-11-17","야간연장","0","2","2","1","0","0","0","2","0","7","0","10","14","15","0","0","0","10","0","49","0","0","0","0","0","1","7","0","0","0","0","0","1","0","9","2021-11-17 22:03:54.0"
"구로구","11530000219","연두빛어린이집","가정","정상","08291","서울특별시 구로구 새말로 31 108동 101호(구로동 롯데아파트)","02-859-7717","","","4","82","0","5","8","20","19","37.50331439","126.8841294","미운영","2004-08-04","","","","2021-11-17","일반","2","2","1","0","0","0","0","0","0","5","6","10","3","0","0","0","0","0","0","19","0","0","0","0","0","1","6","0","0","0","0","0","0","0","8","2021-11-17 22:03:55.0"
